,author,date,section,word_count,abstract,headline,source
10,"McNAMARA, MARY","Oct 23, 2012",Main News; Part A; Entertainment Desk,770,"Terms of Service | Privacy Policy | Los Angeles Times, 202 West 1st Street, Los Angeles, California, 90012 | Copyright 2011",ELECTION 2012: FINAL PRESIDENTIAL DEBATE; CRITIC'S NOTEBOOK; A finale lacking in fireworks,LA Times
11,"Hennessey, Kathleen; Mascaro, Lisa","Jan 14, 2011",Main News; Part A; National Desk,1202,"[...] a predecessor to the sweeping 1968 law, the National Firearms Act of 1934, aimed to curtail transactions in certain firearms by assessing a tax on their manufacture and transfer. The first federal gun control law was passed in 1968 after the assassinations of Robert F. Kennedy and the Rev. Martin Luther King Jr., and the Brady bill mandating background checks on gun purchases was enacted in the years following the attempted assassination of President Reagan in 1981.","TUCSON SHOOTINGS; Gun debate is unlikely to gain traction; The Tucson tragedy is not expected to lead to curbs, as Democrats increasingly align with the GOP on firearms.",LA Times
12,"Ellingwood, Ken; Hernandez, Daniel","Jun 19, 2011",Main News; Part A; Foreign Desk,815,"The country's 31 governors and the mayor of Mexico City are leading an eight-day offensive aimed at lower-grade offenses that most irk ordinary Mexicans, like car thefts and muggings.","THE WORLD; Mexican police launch major crime offensive; The eight-day push targets car thefts and muggings. It makes for great PR, but many are skeptical.",LA Times
13,,"Apr 27, 2012",Main News; Part A; Editorial Desk,993,"(The research itself would not need to be tobacco-related; a grantee could study, say, the effects of obesity on heart disease, or malignant melanoma caused by overexposure to the sun.) Proposition 29 is well intentioned, but it just doesn't make sense for the state to get into the medical research business to the tune of half a billion dollars a year when it has so many other unmet needs.",ELECTIONS 2012; No on Prop. 29; Raising revenue to fund cancer research isn't a priority in a state with more pressing needs.,LA Times
14,"Lynch, Frederick","Feb 12, 2012",Sunday Calendar; Part E; Calendar Desk,936,"Murray, the W.H. Brady Scholar at the American Enterprise Institute, contends that before the 1960s, Americans of all classes participated in a traditional common culture of civic and social engagement that valued marriage, industriousness, honesty and religious faith -- credited as ""American exceptionalism"" by Alexis de Tocqueville in his 19th century classic ""Democracy in America.""",BOOK REVIEW; More dire social views from a bellwether author,LA Times
15,"Riccardi, Nicholas","Jul 2, 2011",LATExtra; Part AA; National Desk,763,"In a year of political gridlock over deep budget deficits, Minnesota on Friday became the first state to shut down its government after Republicans and Democrats remained at odds over whether to raise taxes for the rich or cut government spending.","Minnesota government shuts down; Unable to bridge its budget impasse, the state ceases most operations.",LA Times
16,"Lauter, David","Aug 2, 2011",Main News; Part A; National Desk,928,"The cut, about $540 billion over a decade, would require the Pentagon to consider shrinking the active-duty Army, reducing the Navy's 11 aircraft carriers or dropping Air Force plans to buy a new long-range bomber, analysts said.","DEBT CEILING DEBATE; NEWS ANALYSIS; For all the drama, little got done; Each party got what it wanted most, but the compromise only delays tougher financial decisions.",LA Times
17,"Frank, Dana","Aug 24, 2012",Main News; Part A; Editorial Desk,900,"In its 2012 appropriations bill, passed in December, Congress required that before 20% of a portion of U.S. police and military aid to Honduras can be released, the State Department has to report that the Honduran government is implementing policies to ensure freedom of expression, freedom of association (including labor rights) and due process of law, and to ensure that military and police personnel who have violated human rights are being investigated and prosecuted. According to an official statement just issued by the State Department, Honduras has met most of those criteria.",U.S. has blinders on in Honduras; The State Department ignores the evidence of human rights abuses.,LA Times
18,"Skelton, George","Jul 21, 2011",Main News; Part A; Metro Desk,935,"""California's term limits have not created an environment in which citizen legislators temporarily serve in the state Capitol and then return to the private sector,"" the reports says. Compared to legislators before term limits, lawmakers today are less experienced at legislating, less knowledgeable about public policy, weaker in dealing with the governor and more dependent on their staffs and lobbyists.","CAPITOL JOURNAL; Musical-chairs Legislature; Capping terms doesn't encourage 'citizen legislators,' study says",LA Times
19,"Mehta, Seema","Aug 31, 2012",Special Section; Part U; National Desk,813,"Newt Gingrich, a former college professor, schooled delegates during daily two-hour classes called ""Newt U,"" a reprise of the part -- academic and historian -- he relished playing on the campaign trail during his unsuccessful primary run.","ELECTION 2012 / THE REPUBLICAN NATIONAL CONVENTION; The party's also-rans strive to remain relevant; Almost all say they endorse Romney, but some seem to have their own ambitions.",LA Times
20,"Zahniser, David; Linthicum, Kate","Sep 1, 2012",Main News; Part A; Metro Desk,1202,"Los Angeles Mayor Antonio Villaraigosa is storming the national stage like never before, rebutting GOP talking points in Tampa, Fla., during the Republican convention, becoming a fixture on Sunday morning talk shows and preparing to open next week's Democratic National Convention in Charlotte, N.C., where he will play a key leadership role. [...]in an email, the mayor said he is in constant contact with city department heads and is ""fully engaged on the daily issues and the larger topics that face L.A."" He defended his time away, arguing that national politics plays a huge role in securing money for housing, public transportation and other critical needs.","CAMPAIGN 2012; Shadows trail his rising star; The mayor is again in the national political spotlight, but L.A.'s nagging problems loom in background.",LA Times
21,"Memoli, Michael A","May 30, 2012",Main News; Part A; National Desk,1353,"At the Obama for America campaign store, an online visitor can buy ""Morning Joe"" coffee mugs (featuring the grinning face of a man who rarely lacks energy), ""BFD"" T-shirts (memorializing one of the vice president's more famous off-color lines) or the whole ""Joe Biden Pack"" available ""by popular demand"" for $30. Biden's initial deployments this year, for a series of speeches on key issues -- the auto industry bailout, manufacturing, tax fairness, retirement security and national security -- have been considered largely successful at Obama's Chicago headquarters.",CAMPAIGN 2012; Just an average Joe?; Obama's reelection effort is relying on the vice president's everyman appeal in battleground states.,LA Times
22,"Oliphant, James","Feb 12, 2011",Main News; Part A; National Desk,740,"On a seeming collision course toward the 2012 Republican presidential nomination, Tim Pawlenty and Mitt Romney spoke to cheering crowds Friday at the second day of a gathering of the nation's conservatives, blasting President Obama for what they said was his failure to lead on national security and the economy.","THE NATION; Likely candidates Pawlenty, Romney lambaste Obama; Conservatives cheer them but save their loudest response for Ron Paul of Texas.",LA Times
23,"Gold, Matea; Semuels, Alana","Sep 4, 2012",Main News; Part A; National Desk,1031,"""The excitement and passion that folks have, not just for this convention, but for this president and for the causes he believes in and champions and the vision he has for the future, is palpable,"" Steve Kerrigan, chief executive of the convention committee, told reporters Monday. Because negativity is not what we signed up for.""","DEMOCRATIC NATIONAL CONVENTION; CAMPAIGN 2012; Democrats are missing magic of '08; Obama backers have suffered letdowns since the heady days of his first nomination, but delegates insist enthusiasm is high.",LA Times
24,"La Ganga, Maria L","Feb 1, 2012",Main News; Part A; National Desk,989,"Most of the women at the brothel outside Carson City had backed President Obama in his 2008 run for the White House. Romney's business background and focus on the economy are what resonate here, Erwin said, and are why ""the lieutenant governor, both Republican members of Congress and eight of 10 Republican state senators have endorsed him.""","CAMPAIGN 2012; In Nevada, Paul's backers are primed; His message resonates in this unconventional state, which has caucuses Saturday. But Romney has fans too.",LA Times
25,"Cloud, David S; Parsons, Christi","Jun 23, 2011",LATExtra; Part AA; Foreign Desk,1072,"Pentagon officials hope that by keeping the military pressure on through next summer they can further weaken the Taliban, possibly even persuading parts of the insurgency to enter peace negotiations.","33,000 troops to come home; Obama, citing Afghan successes, says it is time to rethink foreign wars and focus on rebuilding at home.",LA Times
26,"Hennessey, Kathleen","Feb 2, 2011",Main News; Part A; National Desk,408,"The Senate Ethics Committee has hired a prominent Washington lawyer to investigate allegations against Sen. John Ensign, an indication that it is stepping up its inquiry into how the Nevada senator dealt with the fallout from his extramarital affair with a senior aide's wife.",Senate is moving ahead with Ensign ethics investigation; A special counsel is hired to look into allegations against the Nevada Republican.,LA Times
27,"McMANUS, DOYLE","Jan 13, 2011",Main News; Part A; Editorial Desk,989,"Last year, one of massive success for conservative Republicans almost everywhere, she had the almost unique distinction among major GOP figures of seeing her standing plummet. In surveys of Republican voters, Palin still ranks as one of the four top choices for the 2012 presidential nomination, along with former Massachusetts Gov. Mitt Romney, former Arkansas Gov. Mike Huckabee and former House Speaker Newt Gingrich.",A swing and a miss,LA Times
28,"Memoli, Michael A","May 22, 2012",Main News; Part A; National Desk,471,"In a news conference from Chicago at the end of the NATO summit, the president was pressed about concerns of fellow Democrats like Newark, N.J., Mayor Cory Booker, who said Sunday that the campaign's Bain attack was ""nauseating"" and ""a distraction from the real issues.""",CAMPAIGN 2012; Obama defends attack ads on Romney's record at Bain,LA Times
29,"Faturechi, Robert","May 2, 2011",LATExtra; Part AA; National Desk,682,"The 2008 Republican vice presidential nominee, speaking at a community college arena here, was referring to the delta smelt, a dwindling local species, protections for which have cut water shipments to the region and turned fertile land fallow.","Palin takes jabs, makes no promises; In a Central Valley speech to a friendly crowd, she assails the Obama administration without saying if she will join the 2012 race.",LA Times
30,"Mishak, Michael J","Jun 1, 2012",LATExtra; Part AA; Metro Desk,712,"According to the Public Policy Institute of California, voters' attitudes have changed since 2008, when they narrowly approved Proposition 8.",CALIFORNIA; CAMPAIGN 2012; Prop. 8's author challenges Republican assemblywoman; Andy Pugno and incumbent Beth Gaines are competing in a new district.,LA Times
31,"Banerjee, Neela","Jun 8, 2011",LATExtra; Part AA; National Desk,717,"Babbitt is giving voice to disappointment among many environmental advocates. Since the midterm elections, the administration has delayed or weakened several regulations bitterly opposed by congressional Republicans and business lobbyists, and given credence to the GOP contention that regulations -- especially environmental ones -- stifle growth.",A green comrade calls out Obama; Ex-Interior Secretary Bruce Babbitt suggests he is failing to defend the environment.,LA Times
32,"Puzzanghera, Jim","Oct 25, 2012",Business; Part B; Business Desk,1288,"The financial industry has poured more than $6.2 million in contributions into the U.S. Senate race in Massachusetts between incumbent Republican Scott Brown and Democratic challenger Elizabeth Warren, who has made the fight against Wall Street greed and corruption a cornerstone of her campaign. [...]he was one of three Republicans to support the sweeping 2010 overhaul of financial regulations, providing the final pivotal vote that secured its passage over the strenuous lobbying of Wall Street. [...]Brown refused to join nearly all his Republican Senate colleagues in blocking the confirmation of a director for the new Consumer Financial Protection Bureau.",ELECTION 2012; Wall Street firms back Elizabeth Warren's rival,LA Times
33,"Lauter, David; Parsons, Christi","Oct 23, 2012",Main News; Part A; National Desk,1400,"Responding to Romney's charge that the U.S. Navy has fewer ships than at any time since World War I, Obama shot back, ""Well, governor, we also have fewer horses and bayonets because the nature of our military's changed. ""A recurring theme from Romney tonight was 'I'm not going to commit American troops,' "" said Sen. Richard J. Durbin (D-Ill). Because during the entire Republican primary [there was] so much saber-rattling.","ELECTION 2012: FINAL PRESIDENTIAL DEBATE; Parting shots for final stretch; Obama comes out swinging as Romney avoids confrontation, a reversal of their first debate.",LA Times
34,"Horsey, David","Sep 21, 2012",,,"A David Horsey editorial cartoon, noting that the average cowboy earns $25,000 per year, depicts 2012 Republican presidential candidate Mitt Romney's refusing to shake hands with a cowboy because he is ""one of the dependent, lazy 47 percent of Americans who pay no income tax."" The cowboy responds by urging Romney to tell his money in the Cayman Islands hello.",Editorial cartoon,LA Times
35,"Mason, Melanie","Apr 22, 2011",Main News; Part A; National Desk,1139,"Dipping toes deeply into political waters Former House Speaker Newt Gingrich puzzled political observers last month when he introduced a website displaying his presidential ambitions -- For Gingrich, testing the waters allows the Georgia politician to start building the framework of a presidential bid while untangling business interests that would complicate a formal campaign launch.","THE NATION; Who's all in, almost in and maybe in?",LA Times
36,"Hennessey, Kathleen","Mar 27, 2012",Main News; Part A; Foreign Desk,845,"President Obama on Monday pressed Chinese President Hu Jintao to do more to persuade North Korea to scuttle plans for a rocket launch, asking the North Korean regime's closest ally to push Pyongyang's new leaders toward internationally acceptable behavior, but getting no immediate commitment, according to senior U.S. officials.",THE WORLD; Obama urges Hu to press N. Korea; The president wants the Chinese leader to do more to prevent a rocket launch.,LA Times
37,"Lauter, David","Oct 30, 2011",Main News; Part A; National Desk,1376,"By contrast, many strategists believe that states like Ohio, where both college graduates and minority voters are scarcer, could prove far more difficult for the president unless he catches a significant break on economic conditions in the next year. To win, Obama needs big margins among his two core groups, minorities and college-educated white professionals, plus a reasonable share of whites without college degrees -- the working-class voters who formed the bedrock of the Democratic majority in the 20th century, but who now tend to vote Republican.",Shifting tides for Obama in 2012; The economy may cost him the electoral support of crucial demographic groups.,LA Times
38,"Parsons, Christi","Sep 3, 2012",Main News; Part A; National Desk,962,"""What we saw were large numbers of people saying the Republican Party is a party that takes extreme positions, and that Democrats were the ones who were willing to compromise."" Because the country is closely divided, the Romney and Obama campaigns have each deemed it crucial to ensure that their party's base turns out to vote, said Stephen Wayne, a professor of government at Georgetown University and author of ""The Road to the White House 2012.",THE NATION; Obama to tie Romney to GOP far right; His convention strategy will play on the unpopularity of the Republican congressional caucus.,LA Times
39,"Lazo, Alejandro","Aug 21, 2012",Business; Part B; Business Desk,790,"Obama wants to convince voters that his policies helped the nation rebound from the slumping housing market, financial crisis and recession.",HOUSING; Obama touts bills to boost refinancing; The legislation would expand the pool of homeowners eligible for lower-rate loans.,LA Times
40,"Barabak, Mark Z","Feb 25, 2011",Main News; Part A; National Desk,1071,"[...] Walker, a newly elected Republican, has gone further by seeking to strip state employees of most of their collective bargaining rights. No region of the country has suffered a more devastating loss of high-paying manufacturing jobs or private-sector union positions, which makes the ranks of unionized government employees -- with their job security, healthcare and guaranteed pensions -- a source of resentment.","NEWS ANALYSIS; Union fight could reshape politics; By going up against organized labor, the GOP is threatening a lifeline for Democrats.",LA Times
41,"Abcarian, Robin","Oct 6, 2011",LATExtra; Part AA; National Desk,735,"[...] ends a guessing game that began after her defeat as Sen. John McCain's running mate in 2008. Many speculated that she was behaving like a candidate -- launching a bus tour to historic East Coast sites, then stealing a bit of the GOP candidates' thunder by attending the Iowa State Fair the day before the Ames straw poll in August.",Sarah Palin explains decision not to run,LA Times
42,"Winston, Diane","Sep 9, 2012",Main News; Part A; Editorial Desk,830,"According to voters, not a big one. [...]a majority of the electorate is significantly more interested in Mitt Romney's tax returns and gubernatorial record than in his beliefs.",The evolving politics of faith; Religion in this campaign is more a matter of values than denominations.,LA Times
43,"McMANUS, DOYLE","Nov 20, 2011",Main News; Part A; Editorial Desk,968,"A few weeks ago I wrote about an effort to put a centrist ""third party"" candidate on the presidential ballot next year, launched by an organization called Americans Elect. [...] there is some precedent, and it suggests that both major parties could be hurt more or less equally.",Another presidential gene pool,LA Times
44,"Reston, Maeve","Mar 28, 2012",LATExtra; Part AA; National Desk,507,"During the Leno session, Romney talked about plans to reduce taxes for middle-income Americans, increase the size of the armed forces and do away with Obama's healthcare law.",CAMPAIGN 2012; Romney plays it straight with Leno,LA Times
45,,"May 24, 2012",Main News; Part A; Letters Desk,1168,"Terms of Service | Privacy Policy | Los Angeles Times, 202 West 1st Street, Los Angeles, California, 90012 | Copyright 2011",LETTERS; Working for change,LA Times
46,"Savage, David G; Mason, Melanie","Jun 13, 2012",Main News; Part A; National Desk,879,"When the Supreme Court ruled that corporations had the right to political free speech, it set loose a tidal wave of campaign money that helped elect a new Congress in 2010 and is now reshaping the presidential race. The U.S. Court of Appeals in Washington, citing the 5-4 opinion, reasoned that since the 1st Amendment guaranteed the right to unrestricted ""independent"" spending on politics, PACs should have the right to collect unlimited sums, so long as they too were independent. [...]the parallel system was born.",Justices may look at campaign finance debate; A Montana case deals with the two-track system created in part by their own ruling.,LA Times
47,"Barabak, Mark Z","Apr 16, 2012",Main News; Part A; National Desk,1167,"Romney responded by blaming Obama for the tepidness of the economic recovery and said he would spur growth by cutting taxes across the board, repealing regulations he deemed onerous and boosting domestic energy production ""so that we finally get the energy we need at a price we can afford.""",CAMPAIGN 2012; A few states could decide it all; Signs from the Obama and Romney camps point to a negative slugfest over a small slice of the electorate.,LA Times
48,Anonymous,"Apr 20, 2011",Main News; Part A; National Desk,240,Millions of seniors in popular private insurance plans offered through Medicare will get a reprieve from some of the most controversial cuts in President Obama's healthcare law.,Medicare bonuses to be awarded,LA Times
49,"Mehta, Seema","Mar 28, 2012",LATExtra; Part AA; National Desk,378,"Newt Gingrich's floundering presidential campaign is laying off several staffers, cutting back his travel schedule and planning for an all-out brawl at the Republican convention in August.",CAMPAIGN 2012; Gingrich team is cut by a third,LA Times
50,"Wiener, Aaron","Jun 8, 2012",Main News; Part A; Foreign Desk,1151,"According to exit polls, the party won 90,000 votes from people who had backed the center-left Social Democrats and 60,000 from onetime supporters of the center-right Christian Democrats. Critics point out the structural problems of a party that lets its thousands of rank-and-file members make the decisions.\n",Pirates raid German statehouses; The upstart party of Internet supporters and 'freaks' has scored a string of victories.,LA Times
51,"Memoli, Michael A","Apr 27, 2011",Main News; Part A; National Desk,508,"Candidates must form a presidential exploratory committee, register with the state and the Federal Election Commission, garner at least 1% in recent national polls and pay all required filing fees.","GOP field will solidify soon, party chief says; He predicts an orderly nomination fight that will produce a strong challenge to Obama.",LA Times
52,"Oliphant, James","Jan 3, 2012",Main News; Part A; National Desk,331,"Mandie Devries, 32, watched from the back of the room, her 11-month-old daughter, Lucy, cradled against her chest in a baby carrier while her four other young daughters, clad in Paul T-shirts, played contentedly on the floor.","CAMPAIGN 2012; RON PAUL; Scrambling to the end in Iowa; Vindication, and maybe a new start",LA Times
53,"Hamburger, Tom; Mason, Melanie","Nov 16, 2011",Main News; Part A; National Desk,886,"(By policy, the chamber does not endorse nor air ads in the presidential campaign.) The chamber's power has grown enormously in the last decade under Chief Executive Tom Donohue, who has emphasized political engagement and building the organization's membership and treasury. Because it is a nonprofit trade association, the chamber can accept unlimited contributions from corporations and then use them in independent political ads -- giving it an advantage over the strictly limited donations to candidates.",U.S. chamber gets early start with attack ads; The group is working aggressively to help elect a Congress that's friendlier to business.,LA Times
54,"Wilkinson, Tracy","Aug 12, 2012",Main News; Part A; Foreign Desk,840,"[...]sweetest of victories, a human tide swept into the plaza around Mexico City's iconic Angel of Independence, an imposing statue as golden as those medals. [...]all the players in Saturday's match were from Mexican league teams.","Mexico savors a chance to celebrate; As the Olympic soccer team defeats Brazil, an ecstatic country goes wild.",LA Times
55,"Mascaro, Lisa","Nov 14, 2011",Main News; Part A; National Desk,525,The panel has considered breaking the impasse with a two-step approach that would establish the outlines of a deal but propel the partisan debate over taxes into the 2012 election season as committees in Congress hammer out the details.,THE NATION; Committee is not feeling 'super' hopeful; The bipartisan panel has about a week to reach a deficit reduction deal.,LA Times
56,"Mellman, Mark","Jan 5, 2012",Main News; Part A; Editorial Desk,769,"[...] analyses err by missing the dramatic joint impact of these two contests. Since 1976, when proliferating primaries and caucuses became the basis for selecting convention delegates, every single nominee but one, in both parties, won either Iowa or New Hampshire.",Iowa's lessons; Early primaries -- it's win one or fail.,LA Times
57,Anonymous,"Apr 20, 2011",Main News; Part A; Editorial Desk,478,"The problem is that, even in the primary but especially in the general election, too intimate an embrace of social conservatives will hurt a candidate with voters who reject that agenda -- professional women, supporters of gay rights and abortion rights -- but who are otherwise conservative.",'Tea party' tango,LA Times
58,"Linthicum, Kate","Jan 15, 2012",Main News; Part A; Metro Desk,1326,"[...] a local blog ordained him San Pedro's ""Honorary Mayor.""","CALIFORNIA; Political newcomer, veteran in runoff for council seat; Harbor district voters will choose between an LAPD officer and a state assemblyman.",LA Times
59,"Reston, Maeve","May 24, 2011",Main News; Part A; National Desk,874,"Charging that Obama has failed to tackle difficult issues like entitlement reform and warning that the pain of the recent recession will pale in comparison to what's coming, Pawlenty chided the president for backing a pork-filled stimulus bill and financial bailouts for well connected businesses, and called his healthcare plan an unmitigated disaster for our country.","THE NATION; Pawlenty formally announces he's in; He pledges to be the GOP's truth-teller, but skeptics say he may be a little too bland.",LA Times
60,"Greene, Robert; Healey, Jon","Nov 4, 2012",Main News; Part A; Editorial Desk,1319,"What would be the maximum penalty for a producer who makes such a film without condoms? a) Loss of film permit for one year. b) $500 civil fine, $1,000 criminal fine and six months in jail. c) $10,000 civil fine, $10,000 criminal fine and one year in jail. d) Must produce one PG-13-rated film featuring at least one member of the Los Angeles County Board of Supervisors. e) Must watch one PG-13-rated film featuring at least one member of the Los Angeles County Board of Supervisors. 4 Billionaire financier George Soros is spending liberally to persuade Californians to do ... what? a) Impose third-strike sentences only on people who are convicted of a third serious or violent felony. b) Require genetically modified foods to carry warning labels. c) Create a single-payer health insurance program for pets. d) Move to Ohio. 5 This year, six other rich individuals have each spent more than $2 million to try to drum up support for five different ballot measures.",Prop quiz!,LA Times
61,"Levey, Noam N","Mar 1, 2011",Main News; Part A; National Desk,813,"Under the proposal Obama endorsed, which must be approved by Congress, states may design a program that would expand coverage for lower-income people using private health insurance instead of relying heavily on the government Medicaid program, as the healthcare law does. Or it might allow a state to develop an alternative to the controversial individual insurance mandate that would penalize Americans who don't get insurance starting in 2014.",THE NATION; Obama gives a bit on health rules; He tells governors they could act sooner on their own plans to expand coverage.,LA Times
62,"Hamburger, Tom; Mason, Melanie","Jan 1, 2012",Main News; Part A; National Desk,1313,"Super PACs are now outspending the GOP presidential candidates on ads in what could be a $6- or 7-billion election year for federal races, rendering obsolete the old system under which donations were strictly limited to candidates and party committees.",'Super PACs' show power; The committees outspend candidates in the first presidential contest since donation limits were ended.,LA Times
63,Anonymous,"Jun 8, 2011",LATExtra; Part AA; News Desk,117,"Terms of Service | Privacy Policy | Los Angeles Times, 202 West 1st Street, Los Angeles, California, 90012 | Copyright 2011",LATE BRIEFING; OKLAHOMA; House Democrat plans to retire,LA Times
64,"Mascaro, Lisa; Parsons, Christi","Jul 2, 2011",Main News; Part A; National Desk,958,"With just a few weeks remaining to reach an agreement, Democrats now are fighting mainly for the most populist tax reforms: ending tax subsidies for oil and gas companies, eliminating a tax break for hedge fund managers, closing an ethanol loophole and changing the way businesses write off inventory, according to those familiar with the talks.\n","Deficit battle shaping up as GOP victory; Regardless of any tax concessions President Obama achieves, the likely end would favor Republican goals.",LA Times
65,"Gold, Matea; Mason, Melanie; Tanfani, Joseph","Oct 26, 2012",LATExtra; Part AA; National Desk,744,"[...]it is likely that both candidates will exceed $1 billion in money raised, breaking previous records. Since the beginning of the 2012 cycle, Obama's campaign and affiliated committees have already pulled in a record $1.037 billion, according to FEC data and the nonpartisan Campaign Finance Institute.",CAMPAIGN 2012; Bursts of fundraising power the stretch run,LA Times
66,"West, Paul","Feb 21, 2012",Main News; Part A; National Desk,1015,"Yet as a crucial set of primaries nears, her choice for president is Rick Santorum, who would be the most conservative nominee of a major party in decades and a man who gained national prominence as a warrior against abortion. The contrast between Santorum's youthful and mostly sunny image and the older and colder persona of Mitt Romney is feeding a titanic struggle as the two head toward Feb. 28 primaries in Michigan and Arizona.","CAMPAIGN 2012; Character counts, say voters who gravitate to Santorum",LA Times
67,"Abcarian, Robin","Sep 5, 2012",Special Section; Part U; National Desk,659,"""Today,"" Obama said, ""I have none of those worries, no, from four years ago about whether Barack and I were doing what's best for our girls. Because today, I know from experience that if I truly want to leave a better world for my daughters, and all our sons and daughters ... then we must work like never before, and we must once again ... stand together for the man we can trust to keep moving this great country forward, my husband, our president.""",ELECTION 2012 / THE DEMOCRATIC NATIONAL CONVENTION; A confident voice for Obama; The first lady projects her hope for 'a better world for ... all our sons and daughters.',LA Times
68,"Mason, Melanie","Mar 14, 2012",Main News; Part A; National Desk,742,"""There are a number of us who, over time, expressed disappointment on a particular issue, a particular agenda item, a particular piece of legislation,"" Harold Schaitberger, an executive council member and president of the International Assn. of Fire Fighters, said in an interview.","THE NATION; Obama gets support from labor leaders; Despite a series of disagreements, the AFL-CIO backs his reelection effort.",LA Times
69,"Smith, Keith","Oct 24, 2012",Main News; Part A; Editorial Desk,686,[...]they can lead to just the opposite. Political science research shows that even minor increases in filing fee costs and signature requirements can decrease the number of candidates seeking office. [...]the effect is larger for minor parties than for the major ones.\n,... and its fault lines,LA Times
