,author,date,section,word_count,abstract,headline,source
12,"Mooney, Brian C","Jan 9, 2011",Metro,1227,"In a state known for its sometimes grubby political culture, Chafee's inaugural remarks were sober and high- minded, invoking six times the name of Rhode Island founder Roger Williams, who fled Massachusetts 375 years ago to start a refuge of religious freedom and tolerance on Narragansett Bay.",A SECOND ACT,Boston Globe
13,"Sununu, John E","Jan 10, 2011",Opinion,840,[...] raising the debt ceiling probably ranks as the most unpleasant vote any member of Congress has to take. [...] congressional leadership can use the need to pass a bill as leverage to begin addressing the growing deficits.,Debt default is no laughing matter,Boston Globe
14,Anonymous,"Jan 10, 2011",Living Arts,152,There's been a lot of sturm und drang over the possibility that the new Republican-led House will try to repeal the health law guaranteeing health coverage for all Americans.,A REPEAL OF THE HEALTH LAW IS NOT LIKELY,Boston Globe
15,"Phillips, Frank","Jan 13, 2011",Metro,907,"Many political analysts and Democratic party leaders believe she would have broad appeal to Massachusetts voters, as well as the campaign skills and strong fund-raising capabilities to make a strong run at Brown.",Kennedy's decision throws field wide open,Boston Globe
16,"Levenson, Michael; Philips, Frank","Jan 15, 2011",Metro,1079,"Wednesday will mark one year since he stunned the political world by winning a special election to finish the term of Edward M. Kennedy, who died in 2009 after holding the seat since 1962. Since that upset, Brown said, he has upheld his pledge to work across party lines, and his votes have at times surprised Democrats and alienated his conservative and Tea Party movement backers, in particular his support of the new financial regulations and President Obama's tax-cut compromise.",Brown won't back a new weapons ban,Boston Globe
17,"Phillips, Frank","Jan 15, 2011",Metro,500,"The governor's shift in political standing came after a reelection victory that many analysts and insiders, including most state Democratic leaders, felt was not within his grasp a year ago.",Patrick's national profile on the risen,Boston Globe
18,"Ryan, Andrew","Jan 16, 2011",Metro,696,"Dedham native Tommy Vietor, 30, has been promoted to National Security Council spokesman, White House press secretary Robert Gibbs announced Friday. Since President Obama took office, Vietor has been a deputy press secretary in the White House, working on education, labor, defense, and State Department issues.\n","Menino's annual municipal address gets a `Rocky' startA new job, with Security",Boston Globe
19,"Domke, Todd","Jan 19, 2011",Opinion,545,"Deferential to those with seniority, studious on specialized issues, attentive to constituents. . . over time she became a highly respected, influential senator. Massachusetts voters will increasingly appreciate having a Republican represent our interests - especially with Kerry focused on foreign relations.",Deserved popularity,Boston Globe
20,Anonymous,"Jan 20, 2011",National,689,Frank urges GOP not to cut community block grants WASHINGTON - Representative Barney Frank and Mayor Setti Warren of Newton yesterday warned against cuts to community development block grants as Republican budget hawks begin seeking ways to slice federal spending.,Mixed feelings in Connecticut as Lieberman says he'll retire,Boston Globe
21,"Viser, Matt","Jan 21, 2011",National,1280,"[...] far, Romney is on track to present himself as the establishment candidate - a responsible, mainstream Republican leader with the necessary financial resources and credentials to beat President Obama. [...] the approach carries potential risks, as the insurgent Tea Party movement shifts its focus from last year's midterms and seeks to exert its influence on the presidential election.",Romney keeps away from Tea Party,Boston Globe
22,"Viser, Matt","Jan 21, 2011",National,932,"Correction: 1/22/2011 - Correction: Because of a reporting error, a story in yesterday's Globe incorrectly described Congress as being put on hold Thursday while Kennedy family members and officials marked the 50th anniversary of President John F. Kennedy's inaugural address on Thursday.",JFK's words echo once more in Washington,Boston Globe
23,Anonymous,"Jan 23, 2011",South,2527,"According to Braintree Public Schools business manager Peter Kress, the district must submit such a statement to request money from the authority and prioritize its needs. Johanna Seltz DUXBURY SIGN UP FOR ADULT COURSES - Courses in the Council on Aging's Life Long Learning Program will begin the week of Jan. 31 at the Senior Center, 10 Mayflower St. In its fifth year, the program offers 13 college-level courses in the humanities, social sciences, natural sciences, and current events, with no tests or papers.",SOUTHBOROUGH: Election papers available,Boston Globe
24,Anonymous,"Jan 23, 2011",North,1771,Andover VOTERS TO DECIDE ON FUNDING SCHOOL - A Special Town Election for a debt exclusion - a temporary property tax increase - to fund construction of a new elementary school is scheduled for Tuesday from 7 a.m. to 8 p.m. All precincts vote at Andover High School.,Andover: Voters to decide on funding school,Boston Globe
25,Anonymous,"Jan 23, 2011",South,2476,"Joan Wilder BRIDGEWATER SUBDIVISION UPDATES - Two reports on the Whispering Pines subdivision, one conducted by the Board of Health and the second by an independent counsel selected by town manager Troy Clarkson, are available for public review on the town's website at www.bridgewaterma.org. [...] the Housing Authority has one open seat for a five-year term.\n",AVON: Volunteers needed,Boston Globe
26,Anonymous,"Jan 23, 2011",Metro,513,"Rock musician Nick Harmer (Death Cab for Cutie) is 36. In 1943, critic Alexander Woollcott suffered a fatal heart attack during a live broadcast of the CBS radio program ""People's Platform.""",THIS DAY IN HISTORY,Boston Globe
27,"Murphy, Sean P","Jan 25, 2011",Metro,756,"[...] Perry and Cummings said the position was discussed long before Perry decided to run for the 10th District, which extends from Quincy to Cape Cod.",New job for Jeff Perry: special sheriff,Boston Globe
28,"Arsenault, Mark; Viser, Matt","Jan 26, 2011",National,1256,"WASHINGTON - President Obama last night outlined a broad agenda to help America ""win the future"" and boost the nation's economic power with new jobs and less spending, continuing his shift to the political center in a State of the Union speech that stuck to optimistic and bipartisan themes. [...] even with big disagreements looming over spending priorities and Republican efforts to undo the president's health care reform law, the atmosphere at last night's speech was less confrontational than in 2010.","Obama urges a freeze and shift in spending State of Union stresses economic primacy, alliance with business",Boston Globe
29,Anonymous,"Jan 27, 2011",North,942,"According to committee chairwoman Val Gilman, Safier and the city are negotiating a contract. According to a news release, it is the first primary-care physician practice in Massachusetts communities north of Boston to receive this designation. -",GEORGETOWN: Budget workshop Saturday,Boston Globe
30,"Fuhro, Sarah","Jan 27, 2011",Letters,535,"State of the Union gets lost in the fog of war AS A member of a family with a son in the military, I had my sense of reality twisted by President Obama in his State of the Union speech Tuesday night.",THE PRESIDENT'S SPEECH,Boston Globe
31,Anonymous,"Jan 30, 2011",North,2197,"The program participants, ages 16 to 19, will work 11 hours a week for the Health Department; Energize Everett, the city program that promotes fitness and a good diet; the Boys & Girls Clubs of Middlesex County's Everett center; the city's after-school program; and the Joint Committee for Children's Healthcare in Everett. -",BURLINGTON: Not so fast,Boston Globe
32,Anonymous,"Jan 30, 2011",North,2077,"According to the city, almost 1,500 are used by residents today.",Andover: Funding for new school approved,Boston Globe
33,Anonymous,"Jan 30, 2011",National,1240,"Rudy Giuliani, former New York City mayor, filed paperwork for exploratory committee. Karger, who would be the first openly gay presidential candidate of either party, formed an exploratory committee on July 18. Former chief executive of Godfather's Pizza, former chairman of the Federal Reserve Bank of Kansas City, and host of Atlanta-based radio show.","A change in political seasons By Jan. 30, 2007, 11 Republicans had made formal moves - announcing exploratory committees or full-fledged candidacies - to run for president the following year. Four years later, only two notable candidates - talk-show host and businessman Herman Cain, and California political consultant Fred Karger - have made similar announcements. 2012 POTENTIAL CANDIDATES",Boston Globe
34,"Emery, Theo","Feb 1, 2011",National,721,"According to the Associated Press, Huntsman's allies are suggesting he would stay in Beijing through April and would make an announcement on whether he would seek the presidency in early summer.\n","Brown targets job growth, innovation with spate of new bills",Boston Globe
35,"Schweitzer, Sarah","Feb 1, 2011",Metro,1111,"Moderate Republicans, the practical-minded mainstay of the state's venerable GOP, have watched in dismay as conservative legislators have proposed restricting state education funding to English, math, science, social studies, and physical education and urged that officials no longer ""bear faith and true allegiance"" to the United States and New Hampshire, but rather, only to New Hampshire.",Hard turn right worries GOP moderates in N.H. N.H.'s turn right worries GOP moderates,Boston Globe
36,"Arsenault, Mark","Feb 3, 2011",National,883,"WASHINGTON - A united Democratic front yesterday beat back a Republican effort in the Senate to repeal last year's sweeping health care overhaul law, but GOP leaders vowed to chisel away at President Obama's signature legislative accomplishment. Democrats believe they are in a strong position to defend the law now that several popular aspects have been enacted, such as drug savings for seniors, a ban on insurers denying coverage to children with preexisting conditions, and the assurance that young adults can stay on their parents' medical plans until age 26.",GOP-backed bid to repeal health bill fails in Senate,Boston Globe
37,"Slack, Donovan; Bierman, Noah","Feb 4, 2011",National,1275,"If they all end up seeking re election, two must first face each other in a primary. [...] if Frank is the Democratic nominee, that could set the stage for one of the nation's highest-profile House races in the general election, possibly a rematch with Republican Sean Bielat, who ran against Frank last year.",Frank says he will seek another term,Boston Globe
38,"Laidler, John","Feb 6, 2011",North,837,Selectmen made the move after Town Administrator David Ragucci prepared a spending plan for the 2012 fiscal year that included $2.6 million in cuts that he said would be needed to achieve a balanced budget.,Trash fee revived to limit cutbacks,Boston Globe
39,Anonymous,"Feb 6, 2011",North,2311,"The city annually applies for a state allotment of the federal money, which must be spent on initiatives to benefit low- and moderate-income residents or to revitalize areas of the city. John Laidler Lynn ALL INVITED TO SCHOOL'S CELEBRATION - Lynn English High School is inviting the community to a special celebration of Black History Month and Abraham Lincoln's birthday, on Feb. 14 at 6:30 p.m. in the Lincoln Foyer of the school, 50 Goodridge St. Tim Ring, a social studies teacher at the school who came up with the idea, said it seemed fitting to hold a joint celebration, given Lincoln's role in abolishing slavery and the fact that Lincoln's birthday - Feb. 12 - is near Frederick Douglass's birthday, believed to be Feb. 14.",Burlington: Gianino won't run again for selectman,Boston Globe
40,Anonymous,"Feb 6, 2011",North,2322,"Steven Rosenberg Hamilton COURT DATES IN EMT SCANDAL - The trial for Walter Cullen, the town's retired police chief, related to allegations that local officers had falsified records for emergency medical training recertification classes has been set for June 20, with a pretrial conference on June 9.",Andover: Time to register dogs,Boston Globe
41,Anonymous,"Feb 6, 2011",West,1953,"Department of Public Works director, William Hadley, said $987,000 was earmarked for clearing ice and snow, and his department had spent $907,000 as of Jan. 31. Since the season's first storm the day after Christmas, Hadley said, crews have had little time to push snow back from corners and remove snow from high-traffic areas before another storm hit.",Arlington: Polling places under review,Boston Globe
42,"Rosenberg, Steven","Feb 6, 2011",Metro,734,"Even with the renewed interest in the Republican Party - the state GOP committee raised $4 million last year despite representing 11 percent of registered voters - the wave of the Brown victory didn't carry over into GOP congressional, gubernatorial, or state Senate wins last year.","State GOP talks strategy, with Brown as inspiration State Republicans talk strategy for 2012 races",Boston Globe
43,"Robinson, Walter V","Feb 6, 2011",Metro,886,"[...] place, over the nine years, is a virtual tie between House Speaker Robert A. DeLeo of Winthrop and Representative Kathi-Anne Reinstein, a Revere Democrat. According to a new study by the Pew Charitable Trusts, which compared and contrasted 15 city councils across the country, each inhabitant of this city pays $9.15 in taxes each year to support the City Council.",Caffeine and doughnuts fuel democratic process Weighing cost of a council,Boston Globe
44,"Johnson, Glen","Feb 8, 2011",Metro,284,"Kaine, a former governor of Virginia, attended Harvard Law School with Patrick.","Governor, Democratic chairman to huddle",Boston Globe
45,Anonymous,"Feb 10, 2011",South,481,The school project would add about $365 annually to the average property tax bill.,EAST BRIDGEWATER: Crucial vote this weekend,Boston Globe
46,"vennochi, Joan","Feb 10, 2011",Opinion,703,Renouncing health care reform would be one more link in the chain of reversals that undercut Romney's 2008 presidential campaign. [...] he has to overcome the health care reform hurdle.,Romney tries to have it both ways,Boston Globe
47,Anonymous,"Feb 13, 2011",North,1946,"John Laidler Hamilton CREATION OF ECONOMIC CORPORATION URGED - Economic Development Committee Chairman Bill Gisness told selectmen Monday that his committee would propose creation of an Economic Development Corporation at the May Town Meeting. According to Korb, crews have been on roofs removing snow this winter, and there have been no signs of stress, leaks, or weaknesses in the roofs. -",Andover: Fire Department grant,Boston Globe
48,Anonymous,"Feb 13, 2011",North,2238,Burlington SPECIAL TOWN MEETING - Selectmen are scheduled tomorrow to consider a proposed appropriation at a March 7 Special Town Meeting that would fund a collective bargaining agreement between the town and the Burlington Police Command Officers union.,Burlington: Special town meeting,Boston Globe
49,Anonymous,"Feb 13, 2011",South,2190,"ABINGTON BUSINESS COUNCIL EVENT - Town Manager John D'Agostino will be the guest speaker at the Abington Business Council's morning event at the Abington Ale House & Grill, 1235 Bedford St., Friday from 7:45 to 9 a.m. These meetings allow business owners to introduce themselves and their business, and discuss a variety of topics, said Jacqueline Collins, chairwoman of the council. Affordable Housing Trust, Bylaw Review Committee, Conservation Commission, Emergency Management Agency, Energy Advisory Committee, Old Colony Elderly Services, Zoning Board of Appeals, Historical Commission, Metropolitan Area Planning Council, and the Route 53 Corridor Joint Study Committee.",ABINGTON: Business Council event,Boston Globe
50,Anonymous,"Feb 13, 2011",West,1928,"The first meeting of a committee to flesh out the idea will be held Feb. 16 at 6:30 on the sixth floor of Town Hall, 333 Washington St. - Andreae Downs SNOWED UNDER - Not only has this winter's weather resulted in an 80-foot-high snow mountain at the town's only snow dump (near the old incinerator on Newton Street), it has also blown a hole in the town's roughly $440,000 snow removal budget. Because the snow pile is so high, extra equipment had to be leased to pile it even higher, and additional funds added to some contracts for snow hauling, leaf hauling (snow is in the leaf area of the dump now), and limb and tree removal.",Arlington: Snow removal costs soaring,Boston Globe
51,"Viser, Matt","Feb 14, 2011",National,900,"LAS VEGAS - Mitt Romney has a lot riding on Nevada as he readies his early-state strategy for a possible Republican primary campaign, but changes in the state's caucus rules and a surge of Tea Party movement activism will make the state a tougher environment for him than in 2008, when Romney romped with more than 50 percent of the vote. An estimated 7.5 percent of Nevada residents share Romney's Mormon faith, and exit polls showed Mormons accounted for one in four caucus voters in 2008.",Nevada not a lock for Romney,Boston Globe
52,"Viser, Matt; Arsenault, Mark","Feb 15, 2011",National,931,"""In a media landscape cluttered with lowest-common denominator content, CPB creates an oasis where Big Bird and friends can thrive, children can access educational shows that reinforce classroom lessons, and Americans around the country can find the top-caliber programming that expands their knowledge while entertaining and informing their everyday lives,"" he said in a statement. Yet, like the president, Republicans have so far concentrated their cuts on domestic discretionary spending, shying away from deep cuts in the large - and largely sacrosanct - sections of the budget: national defense and entitlement programs such as Medicaid, Medicare, and Social Security.",House GOP eager to slash much more,Boston Globe
53,"Johnson, Glen","Feb 15, 2011",Metro,478,"A week after Obama tried to repair relations with the US Chamber of Commerce, a pro-business target of the president and his fellow Democrats during last year's midterm elections, Romney was the keynote speaker before thousands of attendees at the annual meeting of the International Franchise Association.","Romney reaches out to business, but isn't ready to show hand",Boston Globe
54,"Knox, Robert","Feb 17, 2011",South,845,"The supporters say the economic slowdown has depressed construction costs so much that public projects are being built all over the state for much less than their estimated cost. Two years ago, three questions put to voters on public safety building projects were all defeated at the polls - one a combined plan, one for building a new police station, and one for rehabbing the fire station.","Time is right for public projects, supporters say",Boston Globe
55,Anonymous,"Feb 17, 2011",Opinion,698,"[...] it would bring discretionary domestic spending as a portion of the budget down to the level of the Eisenhower years, White House senior adviser David Plouffe and National Economic Council Director Gene Sperling boasted during a conference call with reporters earlier this week.",The `Mad Men' of D.C.,Boston Globe
56,Anonymous,"Feb 20, 2011",North,2360,"In other business, the board voted to support a proposal before the March 7 Special Town Meeting to appropriate $231,665 to fund a collective bargaining agreement recently negotiated between the town and the Burlington Police Command Officers union. John Laidler MALDEN STICKER PARKING PROPOSED - The City Council's public safety committee on Wednesday will hold the first of three public hearings on a proposed citywide residential sticker parking program.",BURLINGTON: Budget review,Boston Globe
57,Anonymous,"Feb 20, 2011",West,2557,"For the review process, the state department will study whether the public school system is satisfying all federal and state requirements in the areas of civil rights, special education, and English language learners. Nancy Shohet West CONCORD TALK ON HOMELESSNESS - Tina Brooks, undersecretary of the state's Department of Housing and Community Development, will be the keynote speaker at the annual forum sponsored by the Advocacy Network to End Family Homelessness.",ACTON: Library movie,Boston Globe
58,Anonymous,"Feb 20, 2011",South,2388,"After the town failed in a plan to raise half that amount through a federal grant, officials led by Selectwoman Sarah Hewins negotiated a lower price to acquire the property and keep it as open space. - Whole Foods will give 5 percent of net sales for that day to the Dedham Square Circle, a nonprofit organization of residents and business owners trying to stimulate business and development of the square.",AVON: License renewal for agency,Boston Globe
59,Anonymous,"Feb 20, 2011",North,1621,"Last week, the US Department of Labor's Occupational Safety and Health Administration charged that hospital employees had been ""exposed to potential electric shock, burns, arc flash incidents,"" and a risk of electrocution while changing circuit breakers on live electrical panels.The hospital was also charged with failing to close unused openings in electrical panels and cabinet motor control centers. According to the Department of Public Works, residents may initially notice a temporary discoloration of the water from iron particles in the pipe.",Beverly: Hospital fined,Boston Globe
60,Anonymous,"Feb 20, 2011",West,2688,"[...] its 280-horsepower yellow beast is secret no more. Since Jan. 13, the Milford Highway Department's loader-mounted snow blower, capable of hurling snow a good 60 yards, has been slowly chewing up masses of the once-white stuff piled along the town's 120 miles of road.\n",Ashland: Black history month film showing,Boston Globe
61,Anonymous,"Feb 20, 2011",South,2310,"Elementary school students can learn about the weather through demonstrations and audience participation in Keith Michael Johnson's ""Wild About Weather"" show on Thursday at 11 a.m. Johnson uses tornado generators, air cannons, hot air balloons, and soap bubbles to humorously demonstrate how weather works. Johanna Seltz DUXBURY SCHOOL BUILDING PLAN EXPLAINED - The School Building Committee will hold two meetings on the proposal to build the Duxbury high and middle schools on the site of the current middle school and an adjoining field.",ABINGTON: Movies and tornadoes at the library,Boston Globe
62,"Levenson, Michael","Feb 20, 2011",Metro,160,"Secretary of State William Galvin said Governor Deval Patrick's proposed budget for the coming year does not give his office enough money to hold the March 2012 presidential primary in Massachusetts, just over a year from now.","State budget running short for presidential primary, Galvin says",Boston Globe
63,"Viser, Matt","Feb 23, 2011",National,1072,"WASHINGTON - More than a third of the states have early Republican presidential primary elections scheduled next year that would violate national party rules, throwing the campaign calendar into disarray and risking sanctions that would diminish their influence at the nominating convention.",Jockeying by states snarls GOP primary plans,Boston Globe
64,Anonymous,"Feb 24, 2011",North,1296,"Assistance is geared to the needs of older women at risk due to mental illness, isolation, and limited family and social supports, and may include mental health counseling, help with prescription medication costs, housing expenses (excluding fuel assistance), home repairs, and moving expenses.",Andover: Bow hunting at issue,Boston Globe
65,Anonymous,"Feb 27, 2011",Opinion,310,"[...] during the last campaign cycle, states like Michigan and Florida that defied party rules and scheduled early primaries saw their influence greatly diminished as parties made good on threats of punishment.","Stop it, Florida",Boston Globe
66,"Emery, Theo","Feb 28, 2011",National,989,"Since he left office, Romney has defended the Massachusetts overhaul as a legitimate effort by the state to experiment with health care. In his recently released book, former Arkansas governor Mike Huckabee called the Bay State law ""socialized medicine,"" and derisively described it as ""Romneycare,"" a not-so-subtle tweak of Obamacare, the turn of phrase favored by critics of the national law.",Patrick gives Romney praise he may not want,Boston Globe
67,"Dodd, Josh","Feb 28, 2011",Letters,254,"Yet, in spite of the fact that an adolescent's brain does not yet fully grasp the implications of his or her actions, thousands of young inmates across the United States are serving life sentences with no chance of parole.","On Capitol Hill, few incentives to strike a deal on entitlements",Boston Globe
68,"Sununu, John E","Feb 28, 2011",Opinion,853,"New Hampshire's unique tradition, size, and engagement create value for voters nationwide by putting candidates to the test and revealing the results for all to see in real time in an age of digital media. [...] the New Hampshire legislature - which happens to be Republican - has invested our secretary of state - who happens to be a Democrat - with the power to set the election on any day he chooses in order to maintain that status.",No state can out-primary New Hampshire,Boston Globe
69,Dan Wasserman,"Mar 1, 2011",,,"A Dan Wasserman editorial cartoon depicts Former MA Gov. W. Mitt Romney, who is planning to run for president again in 2012, is telling a dog named ""Romney Care"" to ""Shoo! Go home! Stop following me!""",Editorial cartoon,Boston Globe
70,"Levenson, Michael","Mar 1, 2011",Metro,805,"In promising to preserve minority clout in the Eighth District, nearly a year before the Legislature expects to finalize new congressional district boundaries for the 2012 election, Moran is trying to allay fears that he will repeat the costly mistakes of his predecessors when they redrew state legislative districts in 2001.",Seeking a better way to draw US House lines,Boston Globe
71,"Guilfoil, John M","Mar 1, 2011",Metro,437,"The governor's office declined to comment, but Stephen G. Crawford, a spokesman for Patrick's political committee, said, ""The governor's comments reflect his enthusiasm for the strong field of potential Democratic candidates for the 2012 Senate race.""",Patrick names several potential Brown challengers,Boston Globe
72,"Emery, Theo","Mar 2, 2011",National,782,[...] we looked at the Massachusetts model when we started out.,Patrick defends Mass. health care,Boston Globe
73,Anonymous,"Mar 3, 2011",Opinion,710,"To position itself if a shutdown can't be avoided, the White House has shown a willingness to make reductions - such as Obama's proposed five-year freeze on discretionary spending, which would save $400 billion - hoping that this will engender public support, while still allowing it to protect cherished programs.\n",The looming budget showdown,Boston Globe
74,"Lehigh, Scot","Mar 4, 2011",Opinion,749,"THE PERIOD is upon us when politicians gaze in the mirror, see a potential president smiling back at them, and imagine that destiny is calling. [...] it's time for a (subjective) look at some of the Republican Party's prospective 2012 candidates.","2012: Yes, maybe, and unelectable",Boston Globe
75,"Arsenault, Mark","Mar 5, 2011",National,1274,"Brown tapped into full-throated Tea Party anger at the White House to emerge from his state Senate post on Beacon Hill and snatch the late Edward M. Kennedy's seat from the Democrats. [...] he has embarked on a steady shift to a more bipartisan, central role - an adjustment to the long-term necessities of being a Republican in a blue state.",Brown emerging as key Senate player,Boston Globe
76,Anonymous,"Mar 6, 2011",South,2588,Elaine Cushman Carroll CARVER SCHOOL BUILDING PROJECT - Voters will be asked to back an elementary school building project in a nonbinding referendum at the April 23 town election. School officials said community support at the polls is needed before the state's School Building Authority will commit funds to the project.,AVON: CELLPHONE TOWER,Boston Globe
77,Anonymous,"Mar 6, 2011",North,2209,John Laidler Lynn CARTS SHOWING UP AGAIN - How to reduce the number of abandoned shopping carts around the city will be the focus of discussion when the City Council's Public Safety Committee meets at 6:30 p.m. Tuesday in City Hall.,Burlington: Three running for selectman,Boston Globe
78,Anonymous,"Mar 6, 2011",North,2059,"Katheleen Conti Beverly MAYOR'S APPOINTMENT CONSIDERED - The Beverly City Council will meet at City Hall at 7 p.m. tomorrow for a scheduled vote on Mayor William Scanlon's appointment of Charlene St. Jean as the Beverly Chamber of Conference's representative to the city's Economic Community Development Council. Brenda J. Buote DANVERS GETTING NUMBERS TO WORK - The town's annual budget review season officially got underway last Tuesday, when Town Manager Wayne P. Marquis presented his $92.6 million spending plan for fiscal 2012 to the Board of Selectmen.",Andover: Three in selectman race,Boston Globe
79,"McKee, Megan","Mar 6, 2011",West,287,"The Waltham Democratic City Committee is hosting a forum for the party's candidates at 7 p.m. Thursday in the Waltham Government Center Auditorium, 119 School St. The primary election is April 12, when voters in sections of Newton, Waltham and Watertown will decide which Republican and Democrat face off in the May 10 special election.",Candidates line up for special House race,Boston Globe
80,"McKee, Megan","Mar 6, 2011",West,246,"Six candidates - four Democrats and two Republicans - submitted nomination papers with hopes of winning the 10th Middlesex District seat in the state House of Representatives, which was vacated when incumbent Peter Koutoujian was named Middlesex County sheriff.",Candidates line up for House race,Boston Globe
81,"Abraham, Yvonne","Mar 6, 2011",Metro,628,"[...] you don't support an extension of unemployment benefits till you get an extension on tax cuts for the rich? He's now an incumbent with a huge national profile and a $7 million campaign fund that is sure to grow. [...] there are his votes in favor of repealing ""don't ask, don't tell,"" and for passage of the new START nuclear arms treaty.",Odds tilting to Brown,Boston Globe
82,"Russell, Jenna","Mar 7, 2011",Metro,984,"In New Jersey, to similar outrage from environmentalists, Governor Chris Christie previously introduced many of the same proposals put forth by LePage: establishing a fast track to approval for development proposals, shifting authority from environmental boards to administrative judges, and prohibiting state standards that are stricter than federal regulations.",Maine's green future debated,Boston Globe
83,"Ballou, Brian R","Mar 9, 2011",Metro,867,"Joseph P. Kennedy II, president and chairman of Citizens Energy, joined two Massachusetts congressmen and an octogenarian couple yesterday morning at a press conference in East Boston to decry proposed cuts to a federal fuel program that annually serves about 8 million American families. According to the administration, 54 million people receive an average monthly Social Security check of $1,076.",Kennedy rails at plan to cut fuel aid,Boston Globe
84,Anonymous,"Mar 13, 2011",West,2795,"Jennifer Fenn Lefferts AYER NEW SCHOOL ELECTION - A second election in Ayer and Shirley on borrowing $750,000 for a feasibility study of improvements to two Ayer school buildings that will become part of the Ayer-Shirley Regional School District is likely to be held in May or June, according to Acting Ayer School Superintendent George Frost. Representatives from a variety of town departments and boards will provide details on the decision-making process that eventually resulted in the committee's proposed fiscal year 2012 town budget.",ACTON: Honoring library volunteers,Boston Globe
85,Anonymous,"Mar 13, 2011",West,2262,"The guide, prepared with a technical assistance grant from the state, covers zoning reviews; the step-by-step process for applications, reviews, and permits; whether variances, special permits, or other site-plan reviews apply; and information on priority development sites.",Ashland: Development process explained,Boston Globe
