,author,date,section,word_count,abstract,headline,source
920,"Johnson, Glen","Aug 25, 2011",Metro,708," ""Instead of launching anonymous personal attacks against Alan Khazei, Senator Scott Brown and his team should focus their time and energy on growing our economy and putting Massachusetts citizens back to work,"" Emily Cherniack, Khazei's chief of staff, said in a statement.",Brown adviser confesses he's Twitter's CrazyKhazei,Boston Globe
921,"Tuttle, Kate","Feb 5, 2012",Books,939," Erickson's forays into surrealism (including young Sheba's disconcerting ability to emit, or transmit, music as if from some visceral radio) make perfect sense in a book that both explores big themes - race, family, politics, art - and interrogates the very nature of storytelling.",Short Takes,Boston Globe
922,"Estes, Andrea; Murphy, Sean P","Apr 13, 2012",Metro,1424, [...] he has only issued a brief statement denying the charge.,Guard chief says rape charge part of `smear',Boston Globe
923,"Samuels, Martin","Feb 20, 2012",Letters,596," A hope that diplomatic pressure is not off the table I AGREE with the Feb. 13 op-ed column by James Carroll (""Bad option on the table""), which questioned the dichotomy between Congress's applause for thinly veiled aggression toward Iran and the silence for a diplomatic resolution to the Iranian nuclear crisis during President Obama's State of the Union address.",SABER-RATTLING - OR NOT - TOWARD IRAN,Boston Globe
924,"Mooney, Brian C","Jan 25, 2012",National,740," [...] the former Massachusetts governor has conducted four tele-town hall meetings - big conference calls - with voters contacted from the state's list of absentee ballot requesters, according to Ryan Williams, a Romney campaign spokesman.",Romney could have edge with Fla.'s early and absentee voters,Boston Globe
925,"Katz, Alex","Nov 28, 2011",National,761," In Iowa, Gingrich appears to be replacing Herman Cain as the leading conservative caucus challenger to Romney, though poll results thus far are scant.",Largest N.H. newspaper endorses Gingrich,Boston Globe
926,"Bender, Bryan","Jan 23, 2012",National,1077," ""High-end naval combat capabilities like ballistic missile defense, open-ocean antisubmarine warfare, and strike warfare make perfect sense when framed in the context of . . . refocusing on Asia-Pacific as the region of highest strategic priority,"" Collins, a member of the Armed Services Committee, told the annual gathering of the Surface Navy Association on Jan. 11.",Military shift may shield N.E. from cuts,Boston Globe
927,"Johnson, Glen","Aug 14, 2011",National,990," Perry pledged to improve the country's economy, heighten its stature in the world, and repeal the federal universal health care law enacted by the Democrat he hopes to unseat, President Obama.","Perry launches presidential bid in S.C., N.H., slamming Obama",Boston Globe
928,,"Nov 25, 2011",Editorial,384, There is a real question of how to control costs in Medicaid - as there is in Medicare and virtually every private health insurance plan in the country.,"Medicaid has a problem, but block grants won't solve it",Boston Globe
929,"Viser, Matt; Levenson, Michael","Jan 21, 2012",National,1256," GILBERT, S.C. - Mitt Romney's march to the nomination, which looked to be on a smooth path only a week ago, could be knocked off course if South Carolina voters sweep Newt Gingrich to victory today, reviving his prospects and effectively anointing him as the main alternative to the former Massachusetts governor. In a sign of his darkening outlook in this crucial battleground state yesterday, Romney downplayed his chances in the primary and began shifting his focus to later states, unveiling supporters in Texas, for example, even as he and his allies attacked Gingrich in a furious, last-minute attempt to stem the former House speaker's resurgence.",Romney's lead slips away in S.C.,Boston Globe
930,"Tracy, Jan","Sep 20, 2011",National,947," Correction: 9/21/2011 - Correction: Because of a reporting error, a story on yesterday's Nation pages about proposed Medicare cuts in President Obama's deficit reduction plan included an incorrect title and affiliation of a source.",Health cuts would be spread over a wide variety of programs,Boston Globe
931,"Lehigh, Scot","Feb 2, 2011",Opinion,698," Here's what US Representative Paul Ryan, the House Republicans' fiscal point man, had to say in his response to Obama's State of the Union address: A few years ago, reducing spending was important. (The total cost of the breaks for upper- earners is $600-$700 billion.) ""A big part of the problem is the Bush tax cuts,"" notes Len Burman, former director of the Tax Policy Center and now a professor of public affairs at Syracuse University's Maxwell School.",GOP's fiscal hoodwink,Boston Globe
932,"Kamo, Norris","Jul 13, 2011",Letters,440," CUTTING FUNDING for graduate medical education to help close the federal budget deficit would be a tremendous loss to Massachusetts (Mass. hospitals may lose $322m; US deficit talks target Medicare, Page A1, July 8).",Teaching hospitals can't bear aid cuts,Boston Globe
933,"Mooney, Brian C","Dec 29, 2011",National,908," The airwaves are saturated with late advertisements, many of them negative, but a tour this week of the headquarters of the six active candidates revealed only a moderate level of activity, in contrast to the bustle and hum typical during prior caucuses. Bachmann's candidacy, which soared with her win in the August straw poll but quickly sank upon Perry's entry into the race, is banking on what her state campaign manager, Eric Woolson, described as ""the bandwagon effect"" that often occurs in the waning days of the caucus campaign.",Ground game critical in Iowa race,Boston Globe
934,"Viser, Matt","Dec 22, 2011",National,1013," [...] it was his delivery of a blunt message yesterday to a chief rival for the GOP presidential nomination that sparked the most talk as both front-runners converged on the Granite State. Restore Our Future, an independent political action committee run by Romney supporters, has spent millions of dollars on ads targeting Gingrich.","Romney, Gingrich trade barbs on ads",Boston Globe
935,"MacQuarrie, Brian","May 30, 2011",Metro,1691," Through February, the military had moved 14,000 containerized housing units, 1,088 generators, and 65,000 air conditioners. Since the beginning of this year, more than 338,000 pieces of equipment have been shipped; some to Afghanistan, some to the United States, and some to the trash heap.",Mission: seemingly impossible,Boston Globe
936,"Johnson, Glen","Jun 5, 2011",Metro,1049," [...] Lieutenant Governor Timothy Murray preceded a fiery speech to the delegates with a solemn recognition: ""Today we grieve for those who lost loved ones, we pledge to help rebuild damaged homes and businesses, and we are most grateful for the dedication of our first-responders, our Massachusetts National Guard, our fellow citizens who are reaching out neighbor-to-neighbor to help."" At least three other potential candidates, US Representative Michael Capuano, former gubernatorial and lieutenant governor candidate Warren Tolman, and former financial services executive Robert Pozen were also seen shaking hands in Tsongas Center, named for the late Senator Paul Tsongas, a Democrat.",Rivals united in criticism of Sen. Brown,Boston Globe
937,"Kayyem, Juliette","Oct 10, 2011",Editorial,704," More threatening, however, is the risk to our shores. Because we have no relationship with Cuba, we have no emergency response agreement with Cuba for oil spills.",Troubled waters,Boston Globe
938,"Ebbert, Stephanie","Jan 30, 2012",Metro,862," On Jan. 14, the company rented a $30,000 luxury suite at Gillette Stadium for the New England Patriots' divisional playoff game against the Denver Broncos, hosting Brown, two of his aides, and other Republicans at the MassGOP's expense. Asked why the contact for a political event is a corporate assistant, Brown's spokesman Colin Reed said: ""The Brown campaign finance team organizes fund-raisers for Senator Brown in conjunction with event hosts in full compliance with federal election law.""",Maginn hires 3d from GOP,Boston Globe
939,"Satija, Neena","Sep 3, 2011",Metro,661," Under the mentorship of the late Dr. Julius Richmond, who spearheaded the Head Start program and served as surgeon general under the Carter administration, she saw patients at the hospital as well as in their communities, touring the streets of Greater Boston to better understand how her patients lived.",Hub doctor to lead fight on obesity,Boston Globe
940,,"May 31, 2012",Arts,589," RADIO HIGHLIGHTS The Diane Rehm Show10 a.m. WGBH-FM (89.7) Peter Carey on his new book, ""The Chemistry of Tears"" Live in Studio2 p.m. WUMB-FM (91.9) The Steep Canyon Rangers perform. PG-13 (2003) Badlands8 p.m. (TCM) A young couple (Martin Sheen and Sissy Spacek) on a crime spree.",Daily guide,Boston Globe
941,"Viser, Matt","Jun 8, 2011",National,948," WASHINGTON - As he reintroduces himself to Republican voters, Mitt Romney is increasingly trying to highlight a more casual side of himself and erase the image of a stuffy businessman who spent a career in boardrooms and owns three homes on both coasts. Telling his father's story seems to counter other Republicans in the field, such as former Minnesota Governor Tim Pawlenty, who frequently tells of being the first in his family to go to college, of his father driving a milk truck, and of his mother dying of cancer when he was 16.","Once a suit-and-tie guy, Romney opts for jeans",Boston Globe
942,"Viser, Matt","Jan 30, 2011",National,1004," [...] organizers have had trouble generating commitments for an Iowa forum of evangelical Christians, the type of event GOP candidates swarmed to in early 2007. [...] recently, Romney had kept a lower profile, writing opinion pieces on foreign policy but generally avoiding commenting on the dominant news of the day.",Candidates hold back in GOP's silent winter,Boston Globe
943,"Jacoby, Jeff","Sep 14, 2011",Editorial,724," Nearly every change in domestic national-security policy over the past decade, from airline no-fly lists to the data-mining of telephone records, was portrayed as another step down the slippery slope to a police state.",The resilience of freedom after 9/11,Boston Globe
944,"Johnson, Glen","Aug 19, 2011",Metro,521," Federal law allows prospective candidates to test the waters for a possible candidacy by traveling, conducting polls, and performing research.",Warren to explore Senate run,Boston Globe
945,"Bender, Bryan","Feb 6, 2011",National,1347," Since the US-led invasion to topple the Taliban in 2001, US troop deaths have reached nearly 1,500, with thousands more wounded.",Kerry favors reduced US role in Afghanistan war,Boston Globe
946,"Levenson, Michael; Viser, Matt","Jan 11, 2012",National,1463," Romney's victory culminates years of groundwork in a state that he lost four years ago to John McCain. [...] he has methodically sought key endorsements, winning them from nearly every major current and former Republican in the state.","Romney rolls in N.H.Paul a distant second, Huntsman third; focus turns to South Carolina",Boston Globe
947,Anonymous,"Jun 17, 2011",Food,742, ON CHRONICLE Buildings That Work 7:30 p.m. WCVB-TV (Channel 5) Some new additions to the Greater Boston landscape that are generating raves for their form and function. R (2008) Knight and Day 8 p.m. (HBO) A single woman (Cameron Diaz) and a spy (Tom Cruise) race to elude a federal agent.,Daily guide,Boston Globe
948,"Levenson, Michael","Feb 15, 2012",National,952," In ""No Apology,"" the 2010 book he frequently points to as the foundation of his platform, Romney devotes just two cursory paragraphs to abortion, makes only passing reference to gun rights, and refers to gay marriage in elliptical terms.",Santorum surge forces Romney to shift focus,Boston Globe
949,"Brown, Scott","Jan 4, 2012",Editorial,723," If a president and majorities in Congress could simply overturn the constitutional interpretations of the Court, and if judges could be arrested for displeasing politicians in the other two branches, we would be placing our basic rights in jeopardy.",Gingrich off base on the judiciary,Boston Globe
950,"Burge, Kathleen","Mar 24, 2011",West,841," For this spring's tour, American sponsors are paying for 32 members of the company to fly to the United States and stay in the cities where they will perform. ""Because the embargo is still in place, we can't really pay the dance company a fee, so we won't do that,"" said Linda Shelton, executive director of the Joyce foundation.",DANCING FREE,Boston Globe
951,"Seltz, Johanna","Feb 24, 2012",Metro,620," Regular customers and friends of a popular Marshfield restaurant owner are rallying to stop the government from sending him back to China, which he left nearly 20 years ago, so he can remain here with his wife and two small children and continue running the restaurant. Federal agents arrested Kong Xin Chen, 38, at his Mandarin Tokyo restaurant on Dec. 6 on an 18-year-old deportation order.",Marshfield rallies against deportation order,Boston Globe
952,Anonymous,"Apr 18, 2012",EditorialOpinion,359," The allegations that nearly 20 Secret Service and military personnel who were part of President Obama's security detail spent their down time hiring prostitutes at the Hotel Caribe bar in Cartagena, Colombia, would be a shocking dereliction of duty for the elite men who defend our country's leaders.","Secret Service lapses require a rigorous, independent probe",Boston Globe
953,Anonymous,"Mar 30, 2011",Editorial,449," It has the international legitimacy that comes from a UN Security Council resolution and an Arab League call for a no-fly zone. [...] though US forces took the lead in establishing the no-fly zone and are still providing most of the mid-air refueling and surveillance capabilities and all of the electronic warfare, as of today all operations are being conducted under NATO command.",Obama's forthright defense of a necessarily limited war,Boston Globe
954,Anonymous,"Jul 26, 2011",National,226, Would require both House and Senate to take votes on a balanced budget amendment to the Constitution.,Competing plans,Boston Globe
955,,"Jan 4, 2012",Living Arts,634," In 1987, sixteen people were killed when an Amtrak train bound from Washington to Boston collided with Conrail locomotives that had crossed into its path from a side track in Chase, Md. In 1990, Charles Stuart, who had claimed to have been wounded and his pregnant wife fatally shot by a robber, is presumed to have leapt to his death off the Tobin Bridge after he himself became a suspect. In 2002, Sergeant 1st Class Nathan Ross Chapman, a US Army Special Forces soldier, was killed by small-arms fire during an ambush in eastern Afghanistan; he was the first US military death from enemy fire in the war against terrorism.",This day in history,Boston Globe
956,"Viser, Matt","Mar 29, 2012",National,1144," Neither party is fully comfortable with the outcome of striking down ObamaCare. Because at least if the court upholds it, there's a script.",Ruling may pose test for candidates,Boston Globe
957,Bobby Caina Calvan,"Jan 1, 2012",Business,1514," WASHINGTON - Republican candidates for president speak in one voice on the need to fix a sputtering economy but clash over how aggressively they would proceed, from seeking minor refinements to obliterating the tax code and slicing the federal government's role in the lives of Americans. Whether any Republican president could implement the economic plans is predicated largely on his or her political skills and whether the GOP wins control of the Senate in the fall elections, in addition to keeping control in the House.","GOP candidates agree on problem, diverge on solution",Boston Globe
958,"Sanger-Katz, Margot","Feb 27, 2011",Ideas,2002," ""Even if it's not the fault of school food, can't school food be a major player?"" asked Janet Poppendieck, a professor of sociology at Hunter College and the author of ""Free for All,"" a recent book on school lunch reform. Because that's the part of the child's food intake that is publically subsidized and publically determined.",Smart food,Boston Globe
959,"Domke, Todd","Jan 19, 2011",Opinion,545," Deferential to those with seniority, studious on specialized issues, attentive to constituents. . . over time she became a highly respected, influential senator. Massachusetts voters will increasingly appreciate having a Republican represent our interests - especially with Kerry focused on foreign relations.",Deserved popularity,Boston Globe
960,,"Nov 5, 2011",Editorial,378," The amendment, championed by a religious group called Personhood USA, would confer the legal rights of a human being on a fertilized human egg - and, quite possibly, criminalize some of the basic means of responsible family planning.",`Personhood' effort jeopardizes women's basic health procedures,Boston Globe
961,Anonymous,"Apr 11, 2011",Metro,202," Four years later, named Nathaniel Ropes Professor of Political Economy. 1991 Takes leave from Harvard to return to Washington to become vice president of development economics and chief economist of the World Bank. 1993 Named undersecretary of the Treasury for international affairs under President Clinton. 1995 Promoted to deputy secretary of the Treasury. 1999 Confirmed as secretary of the Treasury. 2000 Serves as a distinguished fellow in economics, globalization, and governance at the Brookings Institution in Washington.",Summers's times,Boston Globe
962,"Viser, Matt","Apr 9, 2011",National,1027," Slightly more Americans now disagree with the Tea Party than agree with the movement - a reversal from a year ago. Since last March, those who say they disagree with the movement have grown by 15 percentage points.","Tea Party revels in newfound clout: `When we're cutting, we're winning'",Boston Globe
963,"Arsenault, Mark","Sep 3, 2011",Metro,644," Flooding caused by the heavy rains of Tropical Storm Irene washed out the roads leading to the mountain resort, stranding the students at Killington and interrupting the start of their classes for the new semester.",Irene gives a lesson in roughing it,Boston Globe
964,,"Apr 23, 2012",National,381, WASHINGTON - The chairman of a House committee investigating an alleged Secret Service prostitution scandal predicted more firings as key lawmakers and a top adviser to President Obama expressed confidence Sunday that the agency will effectively deal with the incident.,More Secret Service firings expected,Boston Globe
965,Anonymous,"Mar 4, 2011",National,823," The House bill would change another part of the health care law, requiring more families to repay tax credits designed to help them pay insurance premiums, if their incomes increase beyond certain levels. Starting in 2014, the law will provide tax credits to low- and middle-income families to help pay health insurance premiums, if they don't get insurance through their employers.",House kills health law provision,Boston Globe
966,"Levenson, Michael; Philips, Frank","Jan 15, 2011",Metro,1079," Wednesday will mark one year since he stunned the political world by winning a special election to finish the term of Edward M. Kennedy, who died in 2009 after holding the seat since 1962. Since that upset, Brown said, he has upheld his pledge to work across party lines, and his votes have at times surprised Democrats and alienated his conservative and Tea Party movement backers, in particular his support of the new financial regulations and President Obama's tax-cut compromise.",Brown won't back a new weapons ban,Boston Globe
967,"Kayyem, Juliette","Oct 27, 2011",Editorial,758," Florida Senator Marco Rubio, the conservative prodigy who is already being considered a likely Republican vice-presidential candidate, had to admit last week that his family's narrative as exiles from Castro may be a little misleading.",Ghosts of the past,Boston Globe
968,Anonymous,"Apr 8, 2011",Editorial,417," The national Democrats have argued, among other things, that letting more conservative states dominate the early phase of the GOP battle would help President Obama's reelection bid, by increasing the likelihood that he'll face a hard-line right-winger instead of a relative moderate such as Romney or former Minnesota governor Tim Pawlenty.",Scared of Mitt? DNC should keep hands off Mass. primary,Boston Globe
969,,"Jan 3, 2012",National,191," After electing a caucus chair and a secretary, voters hear five-minute pitches from representatives of each candidate.",How the caucuses work,Boston Globe
970,"Schworm, Peter; Slack, Donovan","May 19, 2011",Metro,1053," Jetting into town for the second time in three months, Obama addressed a crowd of 900 at the Boston Center for the Arts in the South End before dining with big-money benefactors at the Brookline home of advertising executive Jack Connors Jr. ""Barack Obama!"" A short time before that, at 4:22 p.m., Air Force One touched down at Logan International Airport, where Governor Deval Patrick and Boston Mayor Thomas M. Menino were on hand to greet their fellow Democrat.","Obama raises funds, spirits in Boston visit",Boston Globe
971,"Jackson, Derrick Z","Mar 1, 2011",,, Derrick Z. Jackson states that Scott Brown and Mitt Romney are becoming a measuring stick for how extreme the Republican party has become. Jackson said both have had to contort their relatively moderate positions in Massachusetts in order to placate conservatives nationally.,Brown and Romney twist in the conservative winds,Boston Globe
972,"Burns, Nicholas","Feb 17, 2012",Editorial,754," At this time last year, many of us hoped we might be witnessing the start of the most significant and positive change in the Arab world since the creation of the modern Middle East after the First World War.",Dark days in Mideast test US policy,Boston Globe
973,"Johnson, Carolyn Y","Feb 15, 2011",National,809," President Obama's budget proposal includes increased funding for biomedical and basic science research, but scientists and institutions in Massachusetts are bracing for leaner times. At a number of institutions, including Tufts University School of Medicine and the University of Massachusetts Medical School, such grants now make up about 10 percent of the annual research budget.",Scientists brace for leaner times,Boston Globe
974,"Borchers, Callum","Apr 16, 2012",National,1172," Villers is one of a handful of Massachusetts members of a national organization called Patriotic Millionaires for Fiscal Strength, which supports a 30 percent effective tax rate on million-dollar annual earners under the ""Buffett Rule."" The US tax code's top income tax rate is 35 percent but imposes only a 15 percent levy on capital gains on investments, where many affluent Americans earn much of their money.",Millionaires from Mass. join call to raise their tax rates,Boston Globe
975,Anonymous,"Jan 5, 2011",Living Arts,616," Correction: - Correction: Because of a production error, over the past several days wrong years appeared for events featured in ""This Day in History,"" published in the ""g"" section.",This day in history,Boston Globe
976,"Mooney, Brian C","Jan 4, 2012",National,925," Appearing before a boisterous throng of supporters at a hotel in a Des Moines suburb, Paul declared that this is a national movement to promote the issues of ending the war in Afghanistan, reducing the size and role of the federal government, and reining in the Federal Reserve in favor of a sound currency such as the gold standard.",Paul emboldened by strong showing,Boston Globe
977,,"Apr 14, 2012",National,528," The proposed lists of witnesses for the defense and prosecution were released late Thursday, following the start of jury selection for Edwards's federal trial in Greensboro, N.C. The Democrat faces six counts related to nearly $1 million in secret payments from two campaign donors used to help hide the married candidate's pregnant mistress as he sought the White House.",Obama ties Colombia trip to economy,Boston Globe
978,"Levenson, Michael","Jan 29, 2012",National,1303," Stretching from the Gulf Coast city of Pensacola in the panhandle to Jacksonville on the Atlantic, the area includes liberal Tallahassee yet is still one of the most Republican regions of the state, where Tea Party movement activists and Christian conservatives play an outsized role in elections. Ringed by fast food outlets and chain stores, Macclenny's streets rumble with pickup trucks, and its small downtown includes a Christian thrift store, a Dixie Outfitters shop selling camouflage hats and Confederate flag T-shirts, and a Bargain Channel radio station where listeners can buy giant cans of boiled peanuts and discounted jewelry.",Gingrich shows strength in conservative North Florida,Boston Globe
979,Anonymous,"Aug 24, 2011",Opinion,712," During that fight, some suggested Obama assert that, as president, he had the power to raise the debt ceiling himself, an argument imperfectly grounded in the 14th Amendment (""The validity of the public debt . . . shall not be questioned"").",Tom Keane,Boston Globe
980,"Arsenault, Mark","Feb 3, 2011",National,1007," In his State of the Union address, Obama defended his sweeping health care overhaul, then offered ""to look at other ideas to bring down costs, including one that Republicans suggested last year - medical malpractice reform to rein in frivolous lawsuits.""",Democrats cool to Obama's offer to overhaul rules on malpractice,Boston Globe
981,"Cantrell, Cindy","Apr 3, 2011",West,1020," Next Sunday at 2 p.m., he will revisit Lexington to discuss his climbing expeditions on Mount Everest, but this time in the 780-seat Cary Hall, at 1605 Massachusetts Ave. Webster, who now lives in Maine, will share some of the 450 photographs featured in his 2001 autobiography, ""Snow in the Kingdom,"" which details his five ""storm years"" following the climbing death of his girlfriend, Lauren Husted, in Colorado's Black Canyon of the Gunnison. An amateur photographer, she takes unlimited posed and candid photos for any occasion (except weddings) for $25 per hour, 100 percent of which is donated to the research hospital in Memphis.",Globe West People: Mountain climber Ed Webster returns to his hometown of Lexington on April 10,Boston Globe
982,Scott Van Voorhis,"Oct 2, 2011",West,1046," After nearly five months of trying to juggle the demands of a marathon-like Senate race with running a sizable city, Warren will need to think like a candidate again in order to rebuild his local political support, say both critics and supporters.","Senate bid over, Warren has new task",Boston Globe
983,"Vennochi, Joan","Mar 1, 2012",Editorial,721," Not to sound like an alarmist - although it's hard to resist, given the weight of political history in this state - but there's risk in allowing the public to start viewing her primarily as the Bay State's protector of reproductive rights in Washington.",The birth control snare,Boston Globe
984,"Johnson, Glen","Jan 28, 2012",National,802," Earlier, during his appearance before the Latin Builders Association, Gingrich called on Congress to immediately pass a part of the Dream Act that would put the children of illegal immigrants on a special path to becoming US citizens if they serve in the nation's armed forces.",GOP rivals make cases to Hispanics in Florida,Boston Globe
985,"Tracy, Jan","Aug 13, 2011",National,1012," Today's straw poll - a folksy blend of county fair and political theater - is a major benchmark in the GOP race that caps weeks of on-the-ground campaigning by seven of the nine Republican presidential candidates on the ballot. Straw poll haters, including some Iowa Republicans, say the quadrennial custom has become increasingly irrelevant in determining the winner of the Iowa caucuses in February, let alone the party's presidential nominee.",Iowa straw poll is first test for GOP hopefuls,Boston Globe
986,Dan Wasserman,"Feb 7, 2012",,," A Dan Wasserman editorial cartoon depicts W. Mitt Romney ""tangled up in the safety net,"" as a family warms themselves over a fire asks ""Does it look good for eating? Way too oily.""",Editorial cartoon,Boston Globe
987,"Loth, Renee","Apr 28, 2012",EditorialOpinion,709," According to critics who earlier this year secured a formal investigation into the awards, Nobel intended the prize to recognize leaders working specifically on disarmament - and not the environmentalists, human rights workers, or social justice advocates who have been recipients in recent years.",Is the Nobel committee off its mission?,Boston Globe
988,,"Apr 10, 2012",EditorialOpinion,280," Yet the Iowa senator's snippy comments, hardly his first about a Democratic president he clearly doesn't like, read like awkward excesses on an otherwise fascinating Twitter feed.",Sen. Grassley: `greta van sunshine' sends her best,Boston Globe
989,"Bierman, Noah","Dec 14, 2011",Metro,199," In his second term, the governor has traveled frequently for political events, speaking at state Democratic dinners and holding fund-raisers for his own political committee.",Patrick will host D.C. event for Obama,Boston Globe
990,"Canellos, Peter S","Dec 3, 2011",Editorial,748," Short-sighted Democrats, including Barack Obama, endorsed the Reagan view in order to establish their own anti-Washington bona fides; but in the process they allowed the myth to fester that a lack of discipline - more than changing demographics and rising health care costs - was at the heart of the country's budget problems.","A long, strange history of Bush tax cuts",Boston Globe
991,"vennochi, joan","Feb 4, 2011",Opinion,735," According to the New York Times, when the Obama administration sent an emissary to Cairo last Sunday, its message to Mubarak ""was still in flux."" Kerry also won praise for helping Obama win Senate ratification of the START arms control agreement with Russia.",Kerry's sharp eye on the secretary spot,Boston Globe
992,"Viser, Matt","Feb 23, 2011",National,1072," WASHINGTON - More than a third of the states have early Republican presidential primary elections scheduled next year that would violate national party rules, throwing the campaign calendar into disarray and risking sanctions that would diminish their influence at the nominating convention.",Jockeying by states snarls GOP primary plans,Boston Globe
993,Anonymous,"Mar 12, 2011",Opinion,170," Representative PAUL RYAN of Wisconsin, announcing that the Republican Party will be proposing fundamental changes to Medicare and Medicaid to help address the federal government's budget deficit.",Quotes of note,Boston Globe
994,"Dash, Eric","Oct 6, 2011",Business,536," Some banks have established separate bonus pools and incentive plans for risk and compliance officials, not directly tied to the financial performance of their business unit.",Fed report shows little change in pay policies,Boston Globe
995,"Rowland, Christopher","Jan 22, 2012",National,1118," [...] South Carolina, it was working. The former House speaker obviously relished the trench warfare that is a hallmark of South Carolina politics - continuing to brand Romney a ""Massachusetts moderate"" - while Romney initially stuck to his strategy of staying above the primary fray and focusing his stump attacks on Obama.","Suddenly for Romney, Florida win seems a must",Boston Globe
996,,"Oct 4, 2011",National,375," Declared moot an appeal of a ruling against Dallas County, Texas, which was sued by the Texas Democratic Party over the use of a certain electronic voting machine.",Other high court action at a glance,Boston Globe
997,Anonymous,"Jan 15, 2011",Editorial,524," In a state where public universities operate in the shadow of highly selective private colleges and universities, it is an open question just which students UMass is targeting - and can attract - and whether it can bring in enough high-paying out-of-state students to cover its bills.","Troubled UMass search yields a credible choice, and questions",Boston Globe
998,,"Dec 11, 2011",Editorial,537," [...] Secretary of State William F. Galvin makes a strong argument that the best short-term solution is to stick with Sept. 6 for next year's primary, leaving it to Democratic officeholders and activists to solve their own scheduling conflicts.",Election-law changes highlight the need for a spring primary,Boston Globe
999,"Arsenault, Mark","Oct 28, 2011",Metro,498," Withdrawing from the US Senate race yesterday, Democrat Alan Khazei praised - but declined to endorse - consumer advocate and Harvard professor Elizabeth Warren, the overwhelming front-runner for the Democratic nomination.","Khazei praises, but does not endorse Warren",Boston Globe
1000,"Johnson, Akilah","Aug 18, 2011",Metro,1018," Usually, it's just Sasha, Malia, and their Secret Service detail inside the bright-blue arcade filled with flashing lights and ringing bells that sound just before a game machine spits out redeemable red tickets. Several doors down Circuit Avenue and across the street, Jake Gifford sits in his shop, The Lazy Frog, a bright-green wonder emporium filled with kites, Frisbees, board games, and, of course, frogs, wishing the first family would stop for a visit.",Sweet anticipation on the Vineyard,Boston Globe
1001,"Rowland, Christopher","Oct 12, 2011",National,795," Romney, who has a summer home in New Hampshire, has maintained a steady lead in the first-in-the-nation primary state. Since Friday, three polls - including a new NBC News-Marist poll out yesterday - have him remaining far ahead of his Republican rivals.\n",Campaign downplays consultant's role,Boston Globe
1002,"Schoenberg, Shira","Nov 21, 2011",National,792," According to the conditions under which the committee was formed, the failure could also trigger $1.2 trillion in spending cuts, split evenly between defense and nondefense spending.",Romney blames Obama for apparent lack of deal on deficit,Boston Globe
1003,"Wright, Chris","Jun 5, 2011",Sunday,2434," In the rarefied world of people who think about human space travel, this remark would likely raise eyebrows, if not blood pressures. Since the beginning, space travel has been ruled by questions of safety and expediency, in which nearly any adaptation beyond survival was dismissed as an expensive, and potentially perilous, luxury.","Space, the comfy frontier",Boston Globe
1004,"Zimmer, Ben","Sep 11, 2011",Sunday,890," Ground zero, first used at the close of World War II for the detonation sites of atomic bombs, had become diluted to mean the focal point of any rapid change, or even just a synonym for ""square one.""",Ground Zero,Boston Globe
1005,"Tuttle, Kate","Jul 13, 2011",Living Arts,892, [...] he's a character whose self-inflicted wounds we pity.\n,"For Obama's father, a life of frustrated ambition",Boston Globe
1006,Anonymous,"Feb 3, 2011",Editorial,446," PRESIDENT OBAMA delivered the right message Tuesday evening when he stressed that only the Egyptian people can choose their leaders, but also said he had just told President Hosni Mubarak that ""an orderly transition must be meaningful, it must be peaceful, and it must begin now."" Since Mubarak had just told Egyptians he intended to remain in office until presidential elections are held in September, Obama's statement was a pointed rejection of Mubarak's stubborn stand - and a gesture of support for Egyptians who have taken to the streets to demand an end to Mubarak's regime.",Obama should take steps now to help speed Egypt's transition,Boston Globe
1007,"Kerry, John F","May 1, 2011",Opinion,835," [...] despite our best efforts, the transition to Afghan security control faces many hurdles. [...] reconciliation will not be a silver bullet - there may be no grand bargain to be had with Mullah Omar and certainly not with Al Qaeda.",Getting the transition right,Boston Globe
1008,"Rowland, Christopher","May 19, 2012",National,1348," The Democratic National Convention Committee and the Charlotte in 2012 Host Committee - a parallel operation that helps put on the convention - are wrestling with Democrats' decision to break with tradition and shun direct corporation contributions to pay for the convention. News accounts recently have said the Host Committee was still about $20 million short of its goal of $36 million - cash that is needed for things like renting the convention arena and football stadium, creating the glitzy stage sets, transportation for delegates, establishing a fully wired media filing center, and throwing lavish parties.",A firm hand at the helm of Democrats' convention,Boston Globe
1009,"Andersen, Travis","Nov 19, 2011",National,503," Republican presidential candidate Newt Gingrich, surging in recent polls, distanced himself last night from payments that his consulting firm collected from mortgage giant Freddie Mac, which he has blasted on the campaign trail for its role in the national housing crisis.",Gingrich says firm took funds,Boston Globe
1010,"Wakelin, John","May 14, 2011",Letters,412," Some honor in defeat (Editorial, May 11): The Globe commented that Harvard professor Michael Ignatieff's brief foray into politics was negatively affected by his position on Afghanistan, but that this should not discourage public intellectuals from running.","FROM HARVARD TO CANADA, WITH A THUD",Boston Globe
1011,Dan Wasserman,"Sep 20, 2011",,, A Dan Wasserman editorial cartoon spoofs President Barack Obama's battle with congressional Republicans over his deficit-reduction plan.,Editorial cartoon,Boston Globe
1012,Dan Wasserman,"Jan 19, 2012",,," A Dan Wasserman editorial cartoon depicts Republican presidential candidate Newt Gingrich drawing vampire fangs on his opponent W. Mitt Romney and saying ""I just want to make two points about Mitt.""",Editorial cartoon,Boston Globe
